"file_name","part","old_url","raw_github_url"
"J1TMQS269986.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS269986.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS269986.png"
"J1TMQS269987.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS269987.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS269987.png"
"J1TMQS269988.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS269988.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS269988.png"
"J1TMQS269989.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS269989.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS269989.png"
"J1TMQS269990.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS269990.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS269990.png"
"J1TMQS269991.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS269991.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS269991.png"
"J1TMQS269998.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS269998.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS269998.png"
"J1TMQS269999.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS269999.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS269999.png"
"J1TMQS270000.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270000.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270000.png"
"J1TMQS270051.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270051.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270051.png"
"J1TMQS270054.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270054.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270054.png"
"J1TMQS270059.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270059.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270059.png"
"J1TMQS270061.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270061.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270061.png"
"J1TMQS270068.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270068.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270068.png"
"J1TMQS270069.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270069.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270069.png"
"J1TMQS270070.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270070.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270070.png"
"J1TMQS270073.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270073.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270073.png"
"J1TMQS270074.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270074.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270074.png"
"J1TMQS270075.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270075.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270075.png"
"J1TMQS270076.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270076.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270076.png"
"J1TMQS270077.png","part_001","https://cat.tarunamandala.com/upload/soal/J1TMQS270077.png","https://raw.githubusercontent.com/kurniacandra/1/main/soal_parts/part_001/J1TMQS270077.png"
